Count	Time	Value	Diff	Status
0	16/08/2013 09:00:06 CEST	4.093,30	0,00	Official opening index
0	16/08/2013 09:00:06 CEST	4.092,77	0,00	Preliminary Reference index
0	16/08/2013 09:00:02 CEST	4.092,90	0,00	Automatic indicative index

0	15/08/2013 18:05:01 CEST	4.108,93	0,00	Confirmed Reference index
0	15/08/2013 18:05:01 CEST	4.093,20	0,00	Closing Reference index
0	15/08/2013 18:00:00 CEST	4.108,93	0,00	Confirmed Reference index
0	15/08/2013 18:00:00 CEST	4.093,20	0,00	Closing Reference index
0	15/08/2013 17:35:15 CEST	4.093,20	0,00	Real-time index
0	15/08/2013 17:30:15 CEST	4.089,25	0,00	Real-time index
0	15/08/2013 17:30:00 CEST	4.089,28	0,00	Real-time index
0	15/08/2013 17:29:45 CEST	4.089,42	0,00	Real-time index
0	15/08/2013 17:29:30 CEST	4.089,68	0,00	Real-time index
0	15/08/2013 17:29:15 CEST	4.089,30	0,00	Real-time index
0	15/08/2013 17:29:00 CEST	4.090,16	0,00	Real-time index
0	15/08/2013 17:28:45 CEST	4.089,63	0,00	Real-time index
0	15/08/2013 17:28:30 CEST	4.089,10	0,00	Real-time index
0	15/08/2013 17:28:15 CEST	4.089,03	0,00	Real-time index
0	15/08/2013 17:28:00 CEST	4.088,66	0,00	Real-time index
0	15/08/2013 17:27:45 CEST	4.089,26	0,00	Real-time index
0	15/08/2013 17:27:30 CEST	4.089,40	0,00	Real-time index
0	15/08/2013 17:27:15 CEST	4.090,46	0,00	Real-time index
0	15/08/2013 17:27:00 CEST	4.089,46	0,00	Real-time index
0	15/08/2013 17:26:45 CEST	4.089,47	0,00	Real-time index
0	15/08/2013 17:26:30 CEST	4.089,96	0,00	Real-time index
0	15/08/2013 17:26:15 CEST	4.090,34	0,00	Real-time index
0	15/08/2013 17:26:00 CEST	4.090,51	0,00	Real-time index
0	15/08/2013 17:25:45 CEST	4.091,10	0,00	Real-time index
0	15/08/2013 17:25:30 CEST	4.090,99	0,00	Real-time index
0	15/08/2013 17:25:15 CEST	4.090,27	0,00	Real-time index
0	15/08/2013 17:25:00 CEST	4.089,66	0,00	Real-time index
0	15/08/2013 17:24:45 CEST	4.089,00	0,00	Real-time index
0	15/08/2013 17:24:30 CEST	4.089,15	0,00	Real-time index
0	15/08/2013 17:24:15 CEST	4.088,55	0,00	Real-time index
0	15/08/2013 17:24:00 CEST	4.087,98	0,00	Real-time index
0	15/08/2013 17:23:45 CEST	4.086,85	0,00	Real-time index
0	15/08/2013 17:23:30 CEST	4.084,44	0,00	Real-time index
0	15/08/2013 17:23:15 CEST	4.084,41	0,00	Real-time index
0	15/08/2013 17:23:00 CEST	4.081,64	0,00	Real-time index
0	15/08/2013 17:22:45 CEST	4.081,03	0,00	Real-time index
0	15/08/2013 17:22:30 CEST	4.080,43	0,00	Real-time index
0	15/08/2013 17:22:15 CEST	4.080,73	0,00	Real-time index
0	15/08/2013 17:22:00 CEST	4.080,87	0,00	Real-time index
0	15/08/2013 17:21:45 CEST	4.081,51	0,00	Real-time index
0	15/08/2013 17:21:30 CEST	4.081,78	0,00	Real-time index
0	15/08/2013 17:21:15 CEST	4.081,51	0,00	Real-time index
0	15/08/2013 17:21:00 CEST	4.081,21	0,00	Real-time index
0	15/08/2013 17:20:45 CEST	4.081,83	0,00	Real-time index
0	15/08/2013 17:20:30 CEST	4.081,84	0,00	Real-time index
0	15/08/2013 17:20:15 CEST	4.080,88	0,00	Real-time index
0	15/08/2013 17:20:00 CEST	4.080,47	0,00	Real-time index
0	15/08/2013 17:19:45 CEST	4.080,59	0,00	Real-time index
0	15/08/2013 17:19:30 CEST	4.081,15	0,00	Real-time index
0	15/08/2013 17:19:15 CEST	4.081,44	0,00	Real-time index
0	15/08/2013 17:19:00 CEST	4.081,77	0,00	Real-time index
0	15/08/2013 17:18:45 CEST	4.081,95	0,00	Real-time index
0	15/08/2013 17:18:30 CEST	4.082,25	0,00	Real-time index
0	15/08/2013 17:18:15 CEST	4.082,36	0,00	Real-time index
0	15/08/2013 17:18:00 CEST	4.082,61	0,00	Real-time index
0	15/08/2013 17:17:45 CEST	4.081,90	0,00	Real-time index
0	15/08/2013 17:17:30 CEST	4.081,91	0,00	Real-time index
0	15/08/2013 17:17:15 CEST	4.082,23	0,00	Real-time index
0	15/08/2013 17:17:00 CEST	4.081,84	0,00	Real-time index
0	15/08/2013 17:16:45 CEST	4.082,05	0,00	Real-time index
0	15/08/2013 17:16:30 CEST	4.082,34	0,00	Real-time index
0	15/08/2013 17:16:15 CEST	4.082,80	0,00	Real-time index
0	15/08/2013 17:16:00 CEST	4.081,77	0,00	Real-time index
0	15/08/2013 17:15:45 CEST	4.082,51	0,00	Real-time index
0	15/08/2013 17:15:30 CEST	4.082,21	0,00	Real-time index
0	15/08/2013 17:15:15 CEST	4.082,17	0,00	Real-time index
0	15/08/2013 17:15:00 CEST	4.081,67	0,00	Real-time index
0	15/08/2013 17:14:45 CEST	4.082,21	0,00	Real-time index
0	15/08/2013 17:14:30 CEST	4.082,22	0,00	Real-time index
0	15/08/2013 17:14:15 CEST	4.083,15	0,00	Real-time index
0	15/08/2013 17:14:00 CEST	4.083,64	0,00	Real-time index
0	15/08/2013 17:13:45 CEST	4.083,41	0,00	Real-time index
0	15/08/2013 17:13:30 CEST	4.083,53	0,00	Real-time index
0	15/08/2013 17:13:15 CEST	4.083,72	0,00	Real-time index
0	15/08/2013 17:13:00 CEST	4.084,01	0,00	Real-time index
0	15/08/2013 17:12:45 CEST	4.083,94	0,00	Real-time index
0	15/08/2013 17:12:30 CEST	4.084,19	0,00	Real-time index
0	15/08/2013 17:12:15 CEST	4.084,25	0,00	Real-time index
0	15/08/2013 17:12:00 CEST	4.083,48	0,00	Real-time index
0	15/08/2013 17:11:45 CEST	4.082,33	0,00	Real-time index
0	15/08/2013 17:11:30 CEST	4.081,99	0,00	Real-time index
0	15/08/2013 17:11:15 CEST	4.082,02	0,00	Real-time index
0	15/08/2013 17:11:00 CEST	4.082,07	0,00	Real-time index
0	15/08/2013 17:10:45 CEST	4.080,81	0,00	Real-time index
0	15/08/2013 17:10:30 CEST	4.080,54	0,00	Real-time index
0	15/08/2013 17:10:15 CEST	4.080,01	0,00	Real-time index
0	15/08/2013 17:10:00 CEST	4.080,25	0,00	Real-time index
0	15/08/2013 17:09:45 CEST	4.080,80	0,00	Real-time index
0	15/08/2013 17:09:30 CEST	4.079,86	0,00	Real-time index
0	15/08/2013 17:09:15 CEST	4.079,13	0,00	Real-time index
0	15/08/2013 17:09:00 CEST	4.078,88	0,00	Real-time index
0	15/08/2013 17:08:45 CEST	4.077,98	0,00	Real-time index
0	15/08/2013 17:08:30 CEST	4.077,86	0,00	Real-time index
0	15/08/2013 17:08:15 CEST	4.077,91	0,00	Real-time index
0	15/08/2013 17:08:00 CEST	4.077,26	0,00	Real-time index
0	15/08/2013 17:07:45 CEST	4.076,99	0,00	Real-time index
0	15/08/2013 17:07:30 CEST	4.077,10	0,00	Real-time index
0	15/08/2013 17:07:15 CEST	4.076,04	0,00	Real-time index
0	15/08/2013 17:07:00 CEST	4.076,88	0,00	Real-time index
0	15/08/2013 17:06:45 CEST	4.077,48	0,00	Real-time index
0	15/08/2013 17:06:30 CEST	4.077,68	0,00	Real-time index
0	15/08/2013 17:06:15 CEST	4.078,32	0,00	Real-time index
0	15/08/2013 17:06:00 CEST	4.077,39	0,00	Real-time index
0	15/08/2013 17:05:45 CEST	4.076,19	0,00	Real-time index
0	15/08/2013 17:05:30 CEST	4.075,53	0,00	Real-time index
0	15/08/2013 17:05:15 CEST	4.074,78	0,00	Real-time index
0	15/08/2013 17:05:00 CEST	4.074,56	0,00	Real-time index
0	15/08/2013 17:04:45 CEST	4.074,25	0,00	Real-time index
0	15/08/2013 17:04:30 CEST	4.074,39	0,00	Real-time index
0	15/08/2013 17:04:15 CEST	4.074,11	0,00	Real-time index
0	15/08/2013 17:03:45 CEST	4.074,00	0,00	Real-time index
0	15/08/2013 17:03:30 CEST	4.072,55	0,00	Real-time index
0	15/08/2013 17:03:15 CEST	4.071,55	0,00	Real-time index
0	15/08/2013 17:03:00 CEST	4.071,68	0,00	Real-time index
0	15/08/2013 17:02:45 CEST	4.071,89	0,00	Real-time index
0	15/08/2013 17:02:30 CEST	4.072,25	0,00	Real-time index
0	15/08/2013 17:02:15 CEST	4.072,52	0,00	Real-time index
0	15/08/2013 17:02:00 CEST	4.072,54	0,00	Real-time index
0	15/08/2013 17:01:45 CEST	4.073,06	0,00	Real-time index
0	15/08/2013 17:01:30 CEST	4.072,76	0,00	Real-time index
0	15/08/2013 17:01:15 CEST	4.072,91	0,00	Real-time index
0	15/08/2013 17:01:00 CEST	4.073,59	0,00	Real-time index
0	15/08/2013 17:00:45 CEST	4.073,16	0,00	Real-time index
0	15/08/2013 17:00:30 CEST	4.073,32	0,00	Real-time index
0	15/08/2013 17:00:15 CEST	4.072,90	0,00	Real-time index
0	15/08/2013 17:00:00 CEST	4.072,14	0,00	Real-time index
0	15/08/2013 16:59:45 CEST	4.071,23	0,00	Real-time index
0	15/08/2013 16:59:30 CEST	4.070,52	0,00	Real-time index
0	15/08/2013 16:59:15 CEST	4.070,60	0,00	Real-time index
0	15/08/2013 16:59:00 CEST	4.068,91	0,00	Real-time index
0	15/08/2013 16:58:45 CEST	4.068,74	0,00	Real-time index
0	15/08/2013 16:58:30 CEST	4.067,85	0,00	Real-time index
0	15/08/2013 16:58:15 CEST	4.067,74	0,00	Real-time index
0	15/08/2013 16:58:00 CEST	4.068,03	0,00	Real-time index
0	15/08/2013 16:57:45 CEST	4.068,07	0,00	Real-time index
0	15/08/2013 16:57:30 CEST	4.067,85	0,00	Real-time index
0	15/08/2013 16:57:15 CEST	4.068,09	0,00	Real-time index
0	15/08/2013 16:57:00 CEST	4.067,96	0,00	Real-time index
0	15/08/2013 16:56:45 CEST	4.067,91	0,00	Real-time index
0	15/08/2013 16:56:30 CEST	4.067,71	0,00	Real-time index
0	15/08/2013 16:56:15 CEST	4.068,29	0,00	Real-time index
0	15/08/2013 16:56:00 CEST	4.068,06	0,00	Real-time index
0	15/08/2013 16:55:45 CEST	4.068,17	0,00	Real-time index
0	15/08/2013 16:55:30 CEST	4.067,86	0,00	Real-time index
0	15/08/2013 16:55:15 CEST	4.067,56	0,00	Real-time index
0	15/08/2013 16:55:00 CEST	4.067,46	0,00	Real-time index
0	15/08/2013 16:54:45 CEST	4.067,60	0,00	Real-time index
0	15/08/2013 16:54:30 CEST	4.068,50	0,00	Real-time index
0	15/08/2013 16:54:15 CEST	4.067,70	0,00	Real-time index
0	15/08/2013 16:54:00 CEST	4.067,25	0,00	Real-time index
0	15/08/2013 16:53:45 CEST	4.066,77	0,00	Real-time index
0	15/08/2013 16:53:30 CEST	4.066,68	0,00	Real-time index
0	15/08/2013 16:53:15 CEST	4.065,96	0,00	Real-time index
0	15/08/2013 16:53:00 CEST	4.065,97	0,00	Real-time index
0	15/08/2013 16:52:45 CEST	4.065,79	0,00	Real-time index
0	15/08/2013 16:52:30 CEST	4.065,76	0,00	Real-time index
0	15/08/2013 16:52:15 CEST	4.065,78	0,00	Real-time index
0	15/08/2013 16:52:00 CEST	4.065,68	0,00	Real-time index
0	15/08/2013 16:51:45 CEST	4.064,24	0,00	Real-time index
0	15/08/2013 16:51:30 CEST	4.062,53	0,00	Real-time index
0	15/08/2013 16:51:15 CEST	4.062,48	0,00	Real-time index
0	15/08/2013 16:51:00 CEST	4.062,45	0,00	Real-time index
0	15/08/2013 16:50:45 CEST	4.062,78	0,00	Real-time index
0	15/08/2013 16:50:30 CEST	4.062,75	0,00	Real-time index
0	15/08/2013 16:50:15 CEST	4.062,95	0,00	Real-time index
0	15/08/2013 16:50:00 CEST	4.063,62	0,00	Real-time index
0	15/08/2013 16:49:45 CEST	4.063,06	0,00	Real-time index
0	15/08/2013 16:49:30 CEST	4.062,60	0,00	Real-time index
0	15/08/2013 16:49:15 CEST	4.062,64	0,00	Real-time index
0	15/08/2013 16:49:00 CEST	4.062,85	0,00	Real-time index
0	15/08/2013 16:48:45 CEST	4.062,91	0,00	Real-time index
0	15/08/2013 16:48:30 CEST	4.063,13	0,00	Real-time index
0	15/08/2013 16:48:15 CEST	4.063,01	0,00	Real-time index
0	15/08/2013 16:48:00 CEST	4.063,74	0,00	Real-time index
0	15/08/2013 16:47:45 CEST	4.063,60	0,00	Real-time index
0	15/08/2013 16:47:30 CEST	4.064,15	0,00	Real-time index
0	15/08/2013 16:47:15 CEST	4.064,30	0,00	Real-time index
0	15/08/2013 16:47:00 CEST	4.064,78	0,00	Real-time index
0	15/08/2013 16:46:45 CEST	4.065,31	0,00	Real-time index
0	15/08/2013 16:46:30 CEST	4.065,00	0,00	Real-time index
0	15/08/2013 16:46:15 CEST	4.065,10	0,00	Real-time index
0	15/08/2013 16:45:45 CEST	4.065,61	0,00	Real-time index
0	15/08/2013 16:45:30 CEST	4.065,90	0,00	Real-time index
0	15/08/2013 16:45:15 CEST	4.064,97	0,00	Real-time index
0	15/08/2013 16:45:00 CEST	4.064,75	0,00	Real-time index
0	15/08/2013 16:44:45 CEST	4.064,17	0,00	Real-time index
0	15/08/2013 16:44:30 CEST	4.064,12	0,00	Real-time index
0	15/08/2013 16:44:15 CEST	4.064,09	0,00	Real-time index
0	15/08/2013 16:44:00 CEST	4.063,74	0,00	Real-time index
0	15/08/2013 16:43:45 CEST	4.063,78	0,00	Real-time index
0	15/08/2013 16:43:30 CEST	4.064,99	0,00	Real-time index
0	15/08/2013 16:43:15 CEST	4.065,79	0,00	Real-time index
0	15/08/2013 16:43:00 CEST	4.065,59	0,00	Real-time index
0	15/08/2013 16:42:45 CEST	4.065,82	0,00	Real-time index
0	15/08/2013 16:42:30 CEST	4.066,10	0,00	Real-time index
0	15/08/2013 16:42:15 CEST	4.066,95	0,00	Real-time index
0	15/08/2013 16:42:00 CEST	4.067,08	0,00	Real-time index
0	15/08/2013 16:41:45 CEST	4.067,62	0,00	Real-time index
0	15/08/2013 16:41:30 CEST	4.067,96	0,00	Real-time index
0	15/08/2013 16:41:15 CEST	4.068,20	0,00	Real-time index
0	15/08/2013 16:41:00 CEST	4.067,74	0,00	Real-time index
0	15/08/2013 16:40:45 CEST	4.067,52	0,00	Real-time index
0	15/08/2013 16:40:30 CEST	4.067,25	0,00	Real-time index
0	15/08/2013 16:40:15 CEST	4.067,27	0,00	Real-time index
0	15/08/2013 16:40:00 CEST	4.066,18	0,00	Real-time index
0	15/08/2013 16:39:45 CEST	4.066,63	0,00	Real-time index
0	15/08/2013 16:39:30 CEST	4.067,56	0,00	Real-time index
0	15/08/2013 16:39:00 CEST	4.067,67	0,00	Real-time index
0	15/08/2013 16:38:45 CEST	4.069,08	0,00	Real-time index
0	15/08/2013 16:38:30 CEST	4.069,33	0,00	Real-time index
0	15/08/2013 16:38:15 CEST	4.069,49	0,00	Real-time index
0	15/08/2013 16:38:00 CEST	4.069,51	0,00	Real-time index
0	15/08/2013 16:37:45 CEST	4.069,33	0,00	Real-time index
0	15/08/2013 16:37:30 CEST	4.069,42	0,00	Real-time index
0	15/08/2013 16:37:15 CEST	4.069,71	0,00	Real-time index
0	15/08/2013 16:37:00 CEST	4.069,34	0,00	Real-time index
0	15/08/2013 16:36:45 CEST	4.069,04	0,00	Real-time index
0	15/08/2013 16:36:30 CEST	4.069,17	0,00	Real-time index
0	15/08/2013 16:36:15 CEST	4.069,10	0,00	Real-time index
0	15/08/2013 16:36:00 CEST	4.069,56	0,00	Real-time index
0	15/08/2013 16:35:45 CEST	4.069,85	0,00	Real-time index
0	15/08/2013 16:35:30 CEST	4.069,22	0,00	Real-time index
0	15/08/2013 16:35:15 CEST	4.069,30	0,00	Real-time index
0	15/08/2013 16:35:00 CEST	4.070,02	0,00	Real-time index
0	15/08/2013 16:34:45 CEST	4.069,75	0,00	Real-time index
0	15/08/2013 16:34:30 CEST	4.069,17	0,00	Real-time index
0	15/08/2013 16:34:15 CEST	4.068,40	0,00	Real-time index
0	15/08/2013 16:34:00 CEST	4.067,32	0,00	Real-time index
0	15/08/2013 16:33:45 CEST	4.067,41	0,00	Real-time index
0	15/08/2013 16:33:30 CEST	4.067,45	0,00	Real-time index
0	15/08/2013 16:33:15 CEST	4.066,55	0,00	Real-time index
0	15/08/2013 16:33:00 CEST	4.065,83	0,00	Real-time index
0	15/08/2013 16:32:45 CEST	4.065,86	0,00	Real-time index
0	15/08/2013 16:32:30 CEST	4.066,07	0,00	Real-time index
0	15/08/2013 16:32:15 CEST	4.067,14	0,00	Real-time index
0	15/08/2013 16:32:00 CEST	4.068,29	0,00	Real-time index
0	15/08/2013 16:31:45 CEST	4.068,62	0,00	Real-time index
0	15/08/2013 16:31:30 CEST	4.069,11	0,00	Real-time index
0	15/08/2013 16:31:15 CEST	4.069,41	0,00	Real-time index
0	15/08/2013 16:31:00 CEST	4.069,90	0,00	Real-time index
0	15/08/2013 16:30:45 CEST	4.070,40	0,00	Real-time index
0	15/08/2013 16:30:30 CEST	4.071,04	0,00	Real-time index
0	15/08/2013 16:30:15 CEST	4.070,80	0,00	Real-time index
0	15/08/2013 16:30:00 CEST	4.072,78	0,00	Real-time index
0	15/08/2013 16:29:45 CEST	4.072,76	0,00	Real-time index
0	15/08/2013 16:29:30 CEST	4.072,14	0,00	Real-time index
0	15/08/2013 16:29:15 CEST	4.071,63	0,00	Real-time index
0	15/08/2013 16:29:00 CEST	4.072,05	0,00	Real-time index
0	15/08/2013 16:28:45 CEST	4.071,92	0,00	Real-time index
0	15/08/2013 16:28:30 CEST	4.071,44	0,00	Real-time index
0	15/08/2013 16:28:15 CEST	4.071,37	0,00	Real-time index
0	15/08/2013 16:28:00 CEST	4.069,51	0,00	Real-time index
0	15/08/2013 16:27:45 CEST	4.069,01	0,00	Real-time index
0	15/08/2013 16:27:30 CEST	4.068,69	0,00	Real-time index
0	15/08/2013 16:27:15 CEST	4.068,45	0,00	Real-time index
0	15/08/2013 16:27:00 CEST	4.068,51	0,00	Real-time index
0	15/08/2013 16:26:45 CEST	4.068,83	0,00	Real-time index
0	15/08/2013 16:26:30 CEST	4.067,88	0,00	Real-time index
0	15/08/2013 16:26:15 CEST	4.068,13	0,00	Real-time index
0	15/08/2013 16:26:00 CEST	4.067,86	0,00	Real-time index
0	15/08/2013 16:25:45 CEST	4.068,11	0,00	Real-time index
0	15/08/2013 16:25:30 CEST	4.068,02	0,00	Real-time index
0	15/08/2013 16:25:15 CEST	4.068,62	0,00	Real-time index
0	15/08/2013 16:25:00 CEST	4.068,81	0,00	Real-time index
0	15/08/2013 16:24:30 CEST	4.068,94	0,00	Real-time index
0	15/08/2013 16:24:15 CEST	4.069,02	0,00	Real-time index
0	15/08/2013 16:24:00 CEST	4.069,65	0,00	Real-time index
0	15/08/2013 16:23:45 CEST	4.069,46	0,00	Real-time index
0	15/08/2013 16:23:30 CEST	4.069,53	0,00	Real-time index
0	15/08/2013 16:23:15 CEST	4.068,98	0,00	Real-time index
0	15/08/2013 16:23:00 CEST	4.068,93	0,00	Real-time index
0	15/08/2013 16:22:45 CEST	4.068,84	0,00	Real-time index
0	15/08/2013 16:22:30 CEST	4.068,83	0,00	Real-time index
0	15/08/2013 16:22:15 CEST	4.066,96	0,00	Real-time index
0	15/08/2013 16:22:00 CEST	4.066,53	0,00	Real-time index
0	15/08/2013 16:21:45 CEST	4.066,16	0,00	Real-time index
0	15/08/2013 16:21:30 CEST	4.064,87	0,00	Real-time index
0	15/08/2013 16:21:15 CEST	4.063,91	0,00	Real-time index
0	15/08/2013 16:21:00 CEST	4.063,40	0,00	Real-time index
0	15/08/2013 16:20:45 CEST	4.062,86	0,00	Real-time index
0	15/08/2013 16:20:30 CEST	4.061,81	0,00	Real-time index
0	15/08/2013 16:20:15 CEST	4.061,66	0,00	Real-time index
0	15/08/2013 16:20:00 CEST	4.062,03	0,00	Real-time index
0	15/08/2013 16:19:30 CEST	4.061,30	0,00	Real-time index
0	15/08/2013 16:19:15 CEST	4.060,80	0,00	Real-time index
0	15/08/2013 16:19:00 CEST	4.060,14	0,00	Real-time index
0	15/08/2013 16:18:45 CEST	4.060,64	0,00	Real-time index
0	15/08/2013 16:18:30 CEST	4.061,11	0,00	Real-time index
0	15/08/2013 16:18:15 CEST	4.060,72	0,00	Real-time index
0	15/08/2013 16:18:00 CEST	4.060,47	0,00	Real-time index
0	15/08/2013 16:17:45 CEST	4.060,38	0,00	Real-time index
0	15/08/2013 16:17:30 CEST	4.060,01	0,00	Real-time index
0	15/08/2013 16:17:15 CEST	4.058,97	0,00	Real-time index
0	15/08/2013 16:17:00 CEST	4.058,62	0,00	Real-time index
0	15/08/2013 16:16:45 CEST	4.058,14	0,00	Real-time index
0	15/08/2013 16:16:30 CEST	4.055,74	0,00	Real-time index
0	15/08/2013 16:16:15 CEST	4.055,40	0,00	Real-time index
0	15/08/2013 16:16:00 CEST	4.055,71	0,00	Real-time index
0	15/08/2013 16:15:45 CEST	4.055,36	0,00	Real-time index
0	15/08/2013 16:15:30 CEST	4.055,53	0,00	Real-time index
0	15/08/2013 16:15:15 CEST	4.055,58	0,00	Real-time index
0	15/08/2013 16:15:00 CEST	4.055,92	0,00	Real-time index
0	15/08/2013 16:14:45 CEST	4.055,30	0,00	Real-time index
0	15/08/2013 16:14:30 CEST	4.056,15	0,00	Real-time index
0	15/08/2013 16:14:15 CEST	4.056,76	0,00	Real-time index
0	15/08/2013 16:14:00 CEST	4.056,72	0,00	Real-time index
0	15/08/2013 16:13:30 CEST	4.056,47	0,00	Real-time index
0	15/08/2013 16:13:15 CEST	4.056,72	0,00	Real-time index
0	15/08/2013 16:13:00 CEST	4.056,31	0,00	Real-time index
0	15/08/2013 16:12:45 CEST	4.055,85	0,00	Real-time index
0	15/08/2013 16:12:30 CEST	4.055,34	0,00	Real-time index
0	15/08/2013 16:12:15 CEST	4.055,65	0,00	Real-time index
0	15/08/2013 16:12:00 CEST	4.058,16	0,00	Real-time index
0	15/08/2013 16:11:45 CEST	4.059,90	0,00	Real-time index
0	15/08/2013 16:11:30 CEST	4.060,31	0,00	Real-time index
0	15/08/2013 16:11:15 CEST	4.060,06	0,00	Real-time index
0	15/08/2013 16:11:00 CEST	4.060,63	0,00	Real-time index
0	15/08/2013 16:10:45 CEST	4.060,94	0,00	Real-time index
0	15/08/2013 16:10:30 CEST	4.060,59	0,00	Real-time index
0	15/08/2013 16:10:15 CEST	4.059,52	0,00	Real-time index
0	15/08/2013 16:10:00 CEST	4.060,05	0,00	Real-time index
0	15/08/2013 16:09:45 CEST	4.060,64	0,00	Real-time index
0	15/08/2013 16:09:30 CEST	4.061,55	0,00	Real-time index
0	15/08/2013 16:09:15 CEST	4.061,35	0,00	Real-time index
0	15/08/2013 16:09:00 CEST	4.063,19	0,00	Real-time index
0	15/08/2013 16:08:45 CEST	4.063,82	0,00	Real-time index
0	15/08/2013 16:08:30 CEST	4.065,26	0,00	Real-time index
0	15/08/2013 16:08:15 CEST	4.066,31	0,00	Real-time index
0	15/08/2013 16:08:00 CEST	4.067,25	0,00	Real-time index
0	15/08/2013 16:07:45 CEST	4.067,58	0,00	Real-time index
0	15/08/2013 16:07:30 CEST	4.067,50	0,00	Real-time index
0	15/08/2013 16:07:15 CEST	4.068,09	0,00	Real-time index
0	15/08/2013 16:07:00 CEST	4.067,79	0,00	Real-time index
0	15/08/2013 16:06:45 CEST	4.067,52	0,00	Real-time index
0	15/08/2013 16:06:30 CEST	4.068,50	0,00	Real-time index
0	15/08/2013 16:06:15 CEST	4.068,84	0,00	Real-time index
0	15/08/2013 16:06:00 CEST	4.068,59	0,00	Real-time index
0	15/08/2013 16:05:45 CEST	4.069,18	0,00	Real-time index
0	15/08/2013 16:05:30 CEST	4.069,00	0,00	Real-time index
0	15/08/2013 16:05:15 CEST	4.069,41	0,00	Real-time index
0	15/08/2013 16:05:00 CEST	4.069,36	0,00	Real-time index
0	15/08/2013 16:04:45 CEST	4.067,81	0,00	Real-time index
0	15/08/2013 16:04:30 CEST	4.067,43	0,00	Real-time index
0	15/08/2013 16:04:15 CEST	4.067,93	0,00	Real-time index
0	15/08/2013 16:04:00 CEST	4.067,38	0,00	Real-time index
0	15/08/2013 16:03:45 CEST	4.067,31	0,00	Real-time index
0	15/08/2013 16:03:30 CEST	4.067,24	0,00	Real-time index
0	15/08/2013 16:03:15 CEST	4.067,04	0,00	Real-time index
0	15/08/2013 16:03:00 CEST	4.068,31	0,00	Real-time index
0	15/08/2013 16:02:45 CEST	4.070,43	0,00	Real-time index
0	15/08/2013 16:02:30 CEST	4.068,03	0,00	Real-time index
0	15/08/2013 16:02:15 CEST	4.068,50	0,00	Real-time index
0	15/08/2013 16:02:00 CEST	4.067,46	0,00	Real-time index
0	15/08/2013 16:01:45 CEST	4.068,98	0,00	Real-time index
0	15/08/2013 16:01:30 CEST	4.068,42	0,00	Real-time index
0	15/08/2013 16:01:15 CEST	4.068,64	0,00	Real-time index
0	15/08/2013 16:01:00 CEST	4.069,26	0,00	Real-time index
0	15/08/2013 16:00:45 CEST	4.069,51	0,00	Real-time index
0	15/08/2013 16:00:30 CEST	4.068,91	0,00	Real-time index
0	15/08/2013 16:00:15 CEST	4.068,69	0,00	Real-time index
0	15/08/2013 16:00:00 CEST	4.070,12	0,00	Real-time index
0	15/08/2013 15:59:45 CEST	4.069,36	0,00	Real-time index
0	15/08/2013 15:59:30 CEST	4.068,99	0,00	Real-time index
0	15/08/2013 15:59:15 CEST	4.068,28	0,00	Real-time index
0	15/08/2013 15:59:00 CEST	4.068,36	0,00	Real-time index
0	15/08/2013 15:58:45 CEST	4.068,67	0,00	Real-time index
0	15/08/2013 15:58:30 CEST	4.067,49	0,00	Real-time index
0	15/08/2013 15:58:15 CEST	4.067,52	0,00	Real-time index
0	15/08/2013 15:58:00 CEST	4.066,71	0,00	Real-time index
0	15/08/2013 15:57:45 CEST	4.066,69	0,00	Real-time index
0	15/08/2013 15:57:30 CEST	4.066,88	0,00	Real-time index
0	15/08/2013 15:57:15 CEST	4.068,23	0,00	Real-time index
0	15/08/2013 15:57:00 CEST	4.068,64	0,00	Real-time index
0	15/08/2013 15:56:45 CEST	4.068,04	0,00	Real-time index
0	15/08/2013 15:56:30 CEST	4.069,12	0,00	Real-time index
0	15/08/2013 15:56:15 CEST	4.069,89	0,00	Real-time index
0	15/08/2013 15:56:00 CEST	4.069,94	0,00	Real-time index
0	15/08/2013 15:55:45 CEST	4.070,13	0,00	Real-time index
0	15/08/2013 15:55:30 CEST	4.071,87	0,00	Real-time index
0	15/08/2013 15:55:15 CEST	4.071,53	0,00	Real-time index
0	15/08/2013 15:55:00 CEST	4.073,63	0,00	Real-time index
0	15/08/2013 15:54:45 CEST	4.075,20	0,00	Real-time index
0	15/08/2013 15:54:30 CEST	4.075,70	0,00	Real-time index
0	15/08/2013 15:54:15 CEST	4.076,23	0,00	Real-time index
0	15/08/2013 15:54:00 CEST	4.076,49	0,00	Real-time index
0	15/08/2013 15:53:45 CEST	4.076,68	0,00	Real-time index
0	15/08/2013 15:53:30 CEST	4.076,78	0,00	Real-time index
0	15/08/2013 15:53:15 CEST	4.077,15	0,00	Real-time index
0	15/08/2013 15:53:00 CEST	4.077,62	0,00	Real-time index
0	15/08/2013 15:52:45 CEST	4.077,87	0,00	Real-time index
0	15/08/2013 15:52:30 CEST	4.078,14	0,00	Real-time index
0	15/08/2013 15:52:15 CEST	4.078,26	0,00	Real-time index
0	15/08/2013 15:52:00 CEST	4.078,42	0,00	Real-time index
0	15/08/2013 15:51:45 CEST	4.077,42	0,00	Real-time index
0	15/08/2013 15:51:30 CEST	4.077,47	0,00	Real-time index
